0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,3,0,0,3,3,0,5,1,1,6,1,7,5,0,0,392996337.42081356,295734392.6237119,941000000.0,8691.694969047434,0.09483875939228828
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,1,0,4,4,0,5,5,1,6,0,5,6,6,1,736891094.8633754,468307993.7690564,121200000.0,12857.029791976269,0.24664652512152987
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,5,3,3,7,4,0,6,2,3,6,3,3,7,1,6,1075630163.4601846,553265598.7975203,92100000.0,10108.420664890597,0.08214736465846738
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,3,5,0,6,0,1,5,7,0,6,0,0,1087254704.8400745,347502086.54441977,0.0,19115.655630078214,0.3443315439373619
0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,4,0,0,0,3,0,6,0,6,6,1,3,2,0,1,1066932390.9862602,250871189.66684103,1134000000.0,23205.622484273037,0.24933022162970314
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,0,3,0,2,0,4,3,0,7,0,6,4,0,6,1329274848.430815,328175045.3260667,146000000.0,0.0,0.8901123042927982
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,7,1,0,4,3,0,6,5,0,6,0,4,4,0,1,629817162.079396,370679462.87966377,151900000.0,12789.949541884773,0.14628168231398217
0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,5,0,0,6,4,0,5,0,0,5,4,7,5,1,2,435478676.2174964,355959899.6858287,357700000.0,5430.055093835519,0.13235382798403578
0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,4,2,0,4,3,0,10,1,1,7,2,7,5,0,3,154650444.84995857,415958616.011188,854700000.0,3383.2495034846834,0.03691069377588324
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,3,0,0,0,2,3,7,5,3,0,6,5,0,1707337883.4146943,316385393.08097327,115300000.0,33921.12354733332,0.5433570805925371
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,6,0,7,0,7,6,2,0,1,0,5,1,0,791427356.2444195,363634864.8863157,199900000.0,25586.47305278712,0.06444283277636126
1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,3,3,0,0,5,0,5,0,2,7,5,4,8,0,0,415697783.94672984,294738907.651573,946900000.0,8601.636453036834,0.09997716687295526
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,3,0,0,0,5,2,0,1,3,0,5,0,1,1502324912.4148116,308876300.17309654,84600000.0,63333.87265184227,0.1395745525514091
1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,3,3,0,6,2,0,1,1,4,4,0,1,2849843126.5610595,277214895.84279853,473000000.0,17748.437296702738,0.49809707736378883
1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,3,1,0,0,5,0,5,1,0,1,2,3,7,0,0,551211573.2770683,258122023.24030295,1172300000.0,11575.193896171206,0.13383223972600966
0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,4,3,0,0,3,0,5,0,6,0,3,4,5,0,0,980734035.435523,265860488.89892867,833300000.0,0.0,0.6514209591173528
1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,8,4,7,10,0,1,6,6,3,7,0,0,168175804.8825402,418265525.46736157,908600000.0,0.0,0.08656697546591001
1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,3,4,0,8,4,3,10,3,6,7,3,4,10,0,0,7983692.711188318,541280809.584679,1197100000.0,0.0,0.004687145252593397
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3,0,3,0,3,5,0,7,3,0,7,5,0,1691766063.566734,341089976.22461236,84600000.0,33072.29444791323,0.5425918326339624
1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6,7,4,0,10,3,1,7,5,2,9,0,3,116286886.09043388,444455813.0898886,1012800000.0,0.0,0.061424059766423386
1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,4,7,0,0,0,0,5,2,0,1,3,4,4,0,0,1028229881.1110517,240340322.18095416,473000000.0,0.0,0.6298734556119948
0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,5,3,0,10,1,6,7,5,3,10,0,0,93526984.82179332,370413228.4830459,1744200000.0,0.0,0.04880806776441306
1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,3,7,0,8,4,3,10,0,6,6,7,4,10,0,0,4375169.76221591,531718604.62325037,1574400000.0,0.0,0.0024841184228708226
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,5,7,5,0,6,1,1,0,3,8,7,5,7,350988109.0018598,549822273.926348,205800000.0,0.0,0.34711223266390845
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,2,0,1,0,5,0,7,5,0,0,3,3,0,2665769040.599643,333839524.0540145,0.0,77530.23047160228,0.22889077618524814
1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,3,1,0,0,5,0,5,1,0,1,3,3,2,0,0,738794081.3232459,242985879.2171056,1270300000.0,13160.445073902569,0.15214097035300997
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9,2,2,6,5,5,7,6,7,7,1,7,7,5,6,113183250.63080594,732989198.6931497,61400000.0,0.0,0.07746890214223422
1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,7,4,0,4,3,0,7,5,2,10,3,0,115631593.33185092,334792361.2975054,1062200000.0,1101.6827342900244,0.029491413616177523
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,2,0,6,1,1,2,3,4,4,3,1,1137903784.3481462,361848470.0760227,115300000.0,0.0,0.7303906926517068
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,5,3,2,3,0,5,2,1,3,1,1,5,0,0,2391988794.4108744,338041998.81619096,182600000.0,29150.472064736474,0.18414972144255654
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,2,3,3,0,5,0,1,0,0,1,2,1,0,3740244974.229524,304709431.0453206,30700000.0,34555.791043000325,0.758471300016349
0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,2,0,3,1,0,3,0,5,1,0,4,4,4,5,0,3,1613297966.6766453,285158529.3772788,729100000.0,30191.181775546596,0.1317736876312076
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,6,5,0,7,0,1,6,0,6,6,2,0,3123652779.2985387,372847057.7620671,0.0,15787.920353886111,0.5867208948850497
0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,7,6,7,7,4,7,10,2,6,9,4,4,9,6,2,20302354.513052754,819094457.0788468,492600000.0,666.8261374684074,0.002156757315945919
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,7,2,0,5,0,2,4,1,5,4,6,0,1362712942.192257,360111264.1619977,199900000.0,13877.391669442419,0.33214148906010316
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,5,0,7,2,3,0,6,2,1,3534831741.219291,288646775.1399146,0.0,79410.44627999011,0.27149346862855894
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,7,0,1,7,0,0,3,3,0,1,3,1,5,3,0,628472311.2548776,328654913.97014576,182600000.0,0.0,0.5416886351819236
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,1,6,5,7,0,3748310474.0062575,153996166.85586408,115300000.0,0.0,2.0918182622284545
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,2,5,2,7,0,3764189378.1749806,170781842.4158954,115300000.0,0.0,2.025045069449666
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,2,0,2,3,2,3,1,6,6,1,1,2718574876.626002,303482761.33340615,115300000.0,39106.92415328702,0.7151855590383832
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,2,0,4,4,4,6,1,10,3,3,6,2,2,920715227.1729137,475782307.67338,30700000.0,0.0,0.7365581866631001
1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,3,0,0,0,0,0,6,0,1,1,0,2,2,0,0,1385172460.3977702,140005264.74354076,954500000.0,26220.650870190286,0.29638640533761823
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,7,7,0,5,4,6,5,1,1,6,7,0,632050181.188508,504478595.0466006,84600000.0,0.0,0.7382714194471391
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,6,5,0,6,0,6,2,8,4,0,1,4,3,0,1551771010.5837376,451191849.2906304,30700000.0,27883.244036713157,0.12463297187777839
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,5,2,0,0,2,0,4,0,1,3793280583.3283563,161624744.91883558,115300000.0,37711.55443871018,0.7233258785038219
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,7,0,0,0,4,0,5,0,6,1,0,4,1,1,0,1758508996.6242936,254716021.0321684,61400000.0,78261.20444021211,0.12840017179277974
0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,3,7,0,0,3,3,0,5,1,1,0,2,3,5,0,0,483579835.9765989,299592608.88879055,864000000.0,22661.61926140955,0.03544205185661391
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,1,0,5,7,6,2,3,3,6,2,0,3289091147.3498373,351124850.773554,0.0,70475.60418297662,0.23442277118821392
0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,2,6,1,7,9,4,3,10,7,9,10,7,3,10,7,3,2675336.555541048,816217642.9103599,928200000.0,86.71731321589148,0.00029652961598682727
1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,7,6,0,1,2,3,6,7,0,3496908864.7272096,191537667.4814869,779400000.0,30948.557992197748,0.6448459488318612
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,6,5,0,7,0,1,7,0,6,6,2,0,3051800690.410593,340080903.17828465,61400000.0,14617.244567013908,0.5537992387558115
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,0,0,2,0,7,0,4,7,0,0,2,1,0,1803303252.3546782,289635536.06229323,115300000.0,0.0,1.1546536464974462
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,6,2,2,2,6,2,0,4422456363.187039,163513531.31301722,0.0,86035.33052719678,0.32329127263071555
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,5,1,1,6,3,0,6,1,0,1969230348.210467,277859769.40975565,115300000.0,0.0,1.1763113399247895
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,0,6,0,5,0,6,1,0,4,5,2,0,1793115111.3208795,367362244.8849095,30700000.0,0.0,1.081569079276948
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,5,0,4,7,3,1,6,4,0,3990144034.077597,207634199.00508478,30700000.0,55964.04467284375,0.3296035892476884
1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,3,1,0,0,6,0,5,1,0,7,0,3,2,0,0,915287189.2422736,249844958.95906386,1149100000.0,17404.82921794456,0.19700912348481053
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,0,0,3,0,6,0,1,1,3,3,1,1,1,2172762547.934693,335189209.28960943,0.0,46367.01540035034,0.565115376546721
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,6,0,5,5,0,7,3641548897.25409,167893503.2661797,146000000.0,0.0,1.9072214062662143
0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,2,3,1,0,3,4,0,5,0,1,4,6,2,4,4,3,265174818.9782735,383744846.4051644,1015900000.0,6635.719860108465,0.02385623499202982
0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,6,1,1,7,3,2,10,6,7,5,7,0,9,2,0,46879399.27208542,600946745.2896682,267200000.0,0.0,0.021342360980815815
0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,3,7,3,0,6,2,7,0,2,0,6,3,0,506333288.1334423,398305555.46858066,825700000.0,5903.681421543794,0.0856505909873389
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,3,3,5,3,0,5,3,0,7,3,1,6,3,0,384192004.6529439,465458867.44868195,30700000.0,13154.598977290185,0.04234312863491796
0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,7,0,0,0,0,0,4,1,0,8,3,5,10,2,7,987548124.1649059,323857470.14204377,267200000.0,0.0,0.6538341294569273
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4,3,2,5,0,4,0,2,0,0,2,7,2,0,2408676307.9219728,340757735.3031509,146000000.0,22588.045090094736,0.48262051157583563
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,7,7,3,1,7,7,0,3982020409.911722,235882216.7144704,30700000.0,33520.067829544976,0.7890898089549705
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,6,1,4,7,4,3,10,6,7,4,7,1,8,5,1,65431679.83028062,688403109.210926,205800000.0,3071.0709133647997,0.0036912802347005285
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,1,1,6,5,7,0,3716151089.7807436,184554058.74670944,115300000.0,0.0,2.0038517356921384
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,5,1,0,8,3,5,9,3,0,1229054527.5294907,258320430.02996662,151900000.0,0.0,0.8004431698035115
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,5,6,1,1,2,2,5,0,0,1250350593.169908,222146202.75471824,371400000.0,0.0,0.8194480451048873
1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,3,0,0,0,0,5,0,1,6,2,4,2,7,0,1915216921.6684995,204187630.70780414,856400000.0,26683.147470940596,0.38533694533832763
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,5,5,0,0,3843562778.1319413,90170815.65244722,327000000.0,0.0,2.2063175428713415
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,0,5,5,5,8,6,5,7,0,6,3,1,874069577.1978664,564189147.4560757,0.0,0.0,0.7509657076746797
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,7,0,4,7,3,0,5,6,7,6,0,3,6,2,1,201030589.56371337,507681982.78714406,236500000.0,8120.414578365311,0.024847859244366628
1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,5,1,0,2,4,0,5,0,3,3493193255.237264,181338079.1650278,606200000.0,30881.363170977158,0.64599709186948
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,5,0,0,7,2,5,5,3,3,3575698169.2101636,212300743.35860038,146000000.0,66795.2100130295,0.2251196090639987
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,4,0,3,2,7,5,2,7,5,1,7,6,2,1,578920586.4452227,551684755.0035841,30700000.0,0.0,0.42344766825702285
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9,2,5,7,6,7,9,9,6,6,7,0,6,5,4,56456668.663500264,800650728.497586,236500000.0,0.0,0.032976262445125394
0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,7,0,0,3,0,0,9,0,6,0,3,0,5,3,0,745111638.0948769,280110556.04731756,469400000.0,13389.073721823805,0.1470273685602539
0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,9,1,1,6,2,7,10,5,0,6,4,7,6,2,4,36234450.70023333,636207914.6084588,503700000.0,811.8118085902831,0.008369709171359279
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,4,9,0,8,10,0,6,4,5,4,5,7,0,10114795.086244518,460398799.76463693,1875100000.0,0.0,0.004548074832671918
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,1,0,0,5,0,0,0,1,2,5,1,7,2126176577.4027102,322950168.8207423,0.0,84209.10481683674,0.22858330692804368
1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,9,2,1,7,6,7,10,5,1,6,7,6,6,2,4,34312862.99532102,738648099.3761846,442300000.0,773.05996100523,0.007949007966892446
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,0,0,3,2,0,6,0,6,4,0,0,1,2,0,1796415486.6511521,296405039.7848115,30700000.0,80505.5225912172,0.13477542610563176
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,8,3,3,7,0,0,5,6,1,6,2,2,5,7,1,214163254.00799537,519043387.72747105,408000000.0,0.0,0.19514168453109526
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,6,0,0,1,0,2,2,0,0,3480668321.3623085,146195901.94123423,327000000.0,0.0,1.8408242329349922
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,3,0,0,0,0,5,0,1,7,2,3,4,2,1,1356376917.0458806,314972402.11520165,30700000.0,57503.28340057524,0.11974050083546395
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,3,0,3,0,0,5,2,0,0,2,2,3,1,0,3433797263.7500157,218373606.80400872,146000000.0,51232.85148662886,0.26188890139301163
1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,3,0,0,0,3,0,0,5,0,0,1,2,4,6,0,0,3141000915.5815225,141541616.3287118,613800000.0,47696.09213398779,0.19296037248987016
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,4,0,3,0,6,5,1,7,6,1,0,6,0,1,831047700.6469002,435465275.4871503,30700000.0,16157.316824812047,0.2169397473784278
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,10,0,7,0,3,1,7,0,1,2817955701.583572,266914614.73642236,115300000.0,30197.6634981186,0.5312970171191073
1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,7,0,3,0,0,0,3,1,1,2,2,3,5,0,0,1131704041.8221552,253034031.40426975,473000000.0,23830.774185367172,0.28187884215051895
1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,3,1,3,0,6,1,1,0,3,1,2,0,0,2553999592.2556047,254950934.10205886,442300000.0,25043.354967883985,0.47384985835143983
0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,3,0,0,0,6,0,0,4,0,7,1,2,2,5,0,0,2944962364.44285,190282612.3639399,1049400000.0,38687.3063895129,0.19291591762149077
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,1,0,0,0,5,0,0,7,3,0,6,5,0,2903584495.716402,276484812.3564194,0.0,66067.56126899767,0.33873384991806765
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,6,5,0,0,5499034728.6214485,81219221.67985713,115300000.0,0.0,4.1635846186039025
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,7,2,0,0,0,5,0,4,7,3,1,2,0,3,2770556600.642217,269145777.2120834,30700000.0,87038.91916474888,0.20618852279470465
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,6,1,0,4,3,1,7,2,2,5,1,0,66220590.35703367,329605079.95835066,1962000000.0,2295.2851699673283,0.008293361063100054
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,0,0,0,0,5,0,0,7,2,3,5,1,7,2059291143.8799772,312807666.6129913,0.0,64092.99238800176,0.28594455815039177
1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,3,5,0,0,5,3,7,6,3,1,6,5,4,5,4,4,120924168.91308555,515851961.3092938,351800000.0,5393.659055400023,0.010266718157159654
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,7,0,0,0,4,0,1,1,0,3,4,6,0,3041924119.9913416,212268963.79360762,236500000.0,35133.627874823964,0.6514957472441664
1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,3,7,0,3,8,0,5,10,0,1,4,5,7,5,7,0,20986967.67329697,483882893.36720747,1511300000.0,990.2896105979742,0.0014915493418369476
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,3,0,0,5,0,5,1,0,2,2,3,6,1,1,3403055752.2914557,281935306.4732574,61400000.0,45876.55669517769,0.20871550163390154
0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,3,0,0,3,1,0,5,0,7,7,0,4,5,0,0,344580748.19461876,264920082.79043105,1623000000.0,0.0,0.22240950789709701
1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,3,0,0,4,2,7,10,0,0,1502565490.1390598,165751719.36053318,351800000.0,0.0,1.228840782710602
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,7,0,0,0,0,5,2,7,2,2,0,6,0,1,1996184027.7130964,252533306.98890546,115300000.0,57612.190466021944,0.1380032584811678
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,6,0,9,0,0,4,4,0,6,5,2,1258241766.58547,415356682.89831805,0.0,0.0,0.7112125166646157
0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,7,8,0,0,10,3,9,6,2,0,9,0,0,24672428.745309647,400038695.55902946,1864000000.0,0.0,0.017376904283879578
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,2,3,5,7,0,3931619305.926999,181874107.6138117,30700000.0,0.0,2.0626170011810525
0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,3,7,1,3,9,7,6,9,1,1,5,5,6,6,4,1,7131245.838549383,721492965.1686335,735000000.0,358.35808375776435,0.0004191048091994205
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,1,0,0,0,5,0,6,7,0,0,6,6,0,2524193405.2211337,324558794.1612939,0.0,56741.02872362913,0.27420341598859715
1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,0,4,0,1,4,2,4,5,7,0,1816605752.5249162,210811729.3518747,600300000.0,24178.815883185496,0.3630657081951573
0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,9,9,2,6,5,7,9,4,7,6,4,5,7,4,6,42233822.108619526,827610816.2236104,297900000.0,0.0,0.02305905713703627
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,0,0,6,1,1,1,0,1,2,0,0,3743255750.0719495,164641311.3156547,236500000.0,37059.9847723455,0.6989024009362967
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,5,0,1,2,3,1,7,1,0,1893324902.5189805,312043402.22496545,0.0,0.0,1.6772283639986798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,6,8,7,8,3,1,6,5,0,6,7,0,216005806.24042538,792438207.0968747,0.0,0.0,0.13672842930751342
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,0,1,2,0,5,0,1,3882131426.817808,205219032.1751522,0.0,0.0,2.667530425213133
1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,0,7,0,0,0,4,0,0,0,2,4,4,6,1,1608332483.7502122,284373044.9674246,321100000.0,32630.117420276634,0.46984994607615715
0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,3,7,0,0,5,0,0,7,2,1,6,0,1,2208032952.989335,247399125.00552416,454300000.0,29054.606379045737,0.15377481231687398
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,2,1,5,0,0,4040323435.727829,92115674.33330385,30700000.0,0.0,2.1586220253622326
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,7,0,0,0,0,5,0,1,7,2,3,4,0,0,2569860859.736776,189303532.45993954,30700000.0,58936.64622880414,0.2393337560111718
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,3,0,1,5,0,0,10,0,0,2989597965.279483,169868074.97058898,267200000.0,0.0,1.7601412869156492
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,3,0,9,0,1,2,2,1,5,8,0,3250644749.359183,314500239.131085,339000000.0,25571.276557679397,0.5938421468943166
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,7,0,3,2,0,5,0,0,10,0,1,10,1,0,1691157951.0674129,372230861.2083386,30700000.0,0.0,1.1599291967074226
1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,3,0,3,0,3,0,0,5,0,3,0,1,3,5,0,0,636504306.3553603,199297084.86108994,818100000.0,28266.458163842173,0.04288925527945614
1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,3,0,3,0,7,0,5,1,0,7,2,0,1,0,1,830039789.7672544,289662762.738275,563500000.0,0.0,0.5476414312080579
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,1,0,0,6,0,6,6,2,0,6,6,0,2183923044.7853885,414187135.8703512,0.0,0.0,1.4001473730798004
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,1,5,0,0,5,0,0,2488654112.906677,136687122.50238207,321100000.0,0.0,2.2689506435472793
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,3,0,0,3,1,6,0,6,5,1,0,3,0,0,1686517672.3967652,312852789.8125319,115300000.0,76593.33762286082,0.13089471343585762
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,3,3,6,0,0,3726189193.949771,110888185.01895748,115300000.0,35448.57774420917,0.7276571090022996
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,7,2,0,0,0,5,0,0,7,2,1,4,0,1,2267314631.7771244,238177809.00212032,151900000.0,61718.66217303522,0.1654476951081137
1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,2,3,0,0,0,1,0,6,0,0,6,0,1,2,0,0,1224441099.531909,159832718.49916592,1428400000.0,44091.246186003,0.118546638827387
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,1,8,0,1,5,2,0,3644607836.1834354,192729504.91378024,115300000.0,0.0,1.9346995033981587
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,7,0,0,0,3,0,5,3,0,5,4,2,3,1,7,1262965908.9143438,314458300.83558446,151900000.0,48921.62998204486,0.09753495665154155
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,3,0,6,7,0,0,5,0,0,7,2,3,5,0,0,2195956361.0148444,283214986.47116387,469400000.0,13303.92828241446,0.41743263278059073
0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,2,0,1,0,7,2,0,5,0,0,1,3,2,5,0,0,2753225661.0910254,249107517.24965706,943300000.0,25519.889599313115,0.20392329702171583
