0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,85876538.02462174,47868709.72689031,61400000.0,4679.964039474029,0.013025114755601891
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,145037555.2185141,7332080.219521779,84600000.0,8054.28058348757,0.026156205479994754
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,211136931.0964359,34391522.93223618,0.0,0.0,0.19719949621033192
0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,57570439.86855342,14092235.304915495,327000000.0,3166.048363820692,0.009880948571608887
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,2,1,0,3,2,0,1,0,0,23952040.059628546,133326353.01733254,30700000.0,1430.4928468108383,0.002936290075789161
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,3,0,1,0,0,117698476.69263911,82391787.92090097,61400000.0,1177.998159272501,0.03413668734490224
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,93322507.69691426,24040200.774297733,115300000.0,4821.2570795000975,0.01585908763037301
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,7,2,1,0,2,0,0,13155851.472461015,103719441.1739439,146000000.0,633.0365251237847,0.0020095693141194758
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,30589284.312827975,80186307.51480071,61400000.0,1925.1423700190724,0.004059461358348199
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,190403451.22240186,28488618.508469995,0.0,4456.090927056026,0.01851921293011816
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,177409242.7002762,12857587.774250694,151900000.0,3551.923416751495,0.018047623562865756
0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,1,0,3,0,0,2248918.885096898,118216793.58027616,309900000.0,0.0,0.0022808574029012625
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,1,0,0,0,0,80174855.20847082,79347125.87998837,30700000.0,0.0,0.08006348373518946
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,193304747.4747775,22167818.198803753,0.0,4689.618545736561,0.018700532984931448
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,2,2,0,3,0,0,13155851.472461015,86817553.95688131,146000000.0,786.4547888596669,0.0016076554512955805
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,2,0,0,0,93322507.69691426,61086568.22861412,30700000.0,0.0,0.10572725086915341
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,4,0,2,1,1,7,0,0,4344052.355665212,172217884.41855216,61400000.0,0.0,0.008417818610764218
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,91222399.4674344,36672366.49091271,84600000.0,4289.8604614128,0.017555259448542953
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,4,0,0,0,0,140375090.78809536,74154519.21534508,61400000.0,1963.474742268123,0.04156271173640465
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,1,5,3,2,0,0,3437783.388190814,146926890.76056162,182600000.0,155.47172820404626,0.0006872100959528411
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,17239487.66380041,44254950.02629869,146000000.0,807.9471765886377,0.0030718374618490165
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,169440053.79232427,26620087.93698693,30700000.0,0.0,0.13290250084549393
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,70068307.59017506,24040200.774297733,205800000.0,1830.6793486971642,0.038431468843455815
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,162994950.35463715,33490621.782781776,61400000.0,2270.394721486902,0.01893639898933058
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,86229640.769861,15173808.632728375,146000000.0,5797.601425781931,0.01069109698922018
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,3,0,0,2,1,0,2,5,2,4,0,0,191223.40984561978,186239316.26231828,61400000.0,13.473152900874403,1.4151966455541171e-05
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,2,0,0,0,82728463.27033086,72728299.49715114,61400000.0,0.0,0.08234145677165117
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,23888327.943963755,38290267.756276876,236500000.0,0.0,0.028372012371274655
0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,5,0,10732726.769906629,58878598.12800146,400400000.0,0.0,0.010843600637761625
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,17239487.66380041,42641298.1480062,146000000.0,486.66935813339126,0.0073724099084376375
0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,6710710.761114014,39129449.39108922,297900000.0,323.8166785245486,0.0010153558914755634
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,0,0,0,142785366.97398993,56526266.08567397,0.0,0.0,0.21679580561212708
0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,2,0,1,0,0,2361402.832406336,66590856.04401805,540300000.0,74.2529782595566,0.0007577067361467428
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,83922789.99409571,70589702.95458636,30700000.0,0.0,0.08369593219612238
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,172633246.86565986,27631367.846842468,30700000.0,3360.541586915412,0.016695303852399857
0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,14664628.043257546,44443761.34729548,267200000.0,767.5347462337238,0.002210149450277911
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,3,1,0,0,26505648.12148858,82702512.2315387,146000000.0,0.0,0.02674705700137139
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,247473982.4933567,15063068.18035096,0.0,3494.0905662449354,0.09631937645196835
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,85589758.2716907,61304586.406479366,92100000.0,2868.588600269288,0.029949687914597786
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,177409242.7002762,12857587.774250694,151900000.0,1722.1446869098158,0.05414287068859726
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,169440053.79232427,36429469.980303004,30700000.0,3204.2350220419203,0.01594830010145927
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,1,0,3,0,0,5626139.185361358,111340558.2266581,279200000.0,0.0,0.0057501620989499035
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,86229640.769861,24227584.784522224,146000000.0,0.0,0.08909247491016817
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,177681572.1471122,48139464.15969854,0.0,7650.828222220635,0.028045817388077758
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,0,0,7,0,0,3,0,0,6,1,0,0.0,203712337.37732992,0.0,0.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,179019633.01233104,7332080.219521779,30700000.0,2956.611277616512,0.022736639192851283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,211136931.0964359,35362355.80767165,0.0,2625.6928016022257,0.07099181863571949
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,3,0,1,1,0,1,2,0,6,0,0,9173371.109355079,176006916.30667773,30700000.0,430.4493108055512,0.0015728878662679517
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,142785366.97398993,14092235.304915495,84600000.0,7872.961436890863,0.02601549667345525
0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16710275.376335744,39015701.403828174,490900000.0,0.0,0.020284365579573003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,2,0,1,1,0,0,1,0,161341638.8108443,128962100.56519979,0.0,1282.085722183454,0.04760736833490151
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,3,0,0,2,0,3,0,0,0,106586469.31865087,108710114.27100536,0.0,2019.7729054489023,0.03431187587555199
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,3,0,0,0,0,91222399.4674344,72617559.04477373,0.0,2584.010066168651,0.042132622676503084
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25451259.667217486,63875291.174089015,151900000.0,0.0,0.029175468140998823
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,172500562.4869424,20894579.35284727,61400000.0,2793.5104028274127,0.020439122096910945
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,142785366.97398993,15063068.18035096,84600000.0,6337.137520224654,0.03251937084181907
0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,5,0,0,0,1,2,0,1,3,0,1,0,0,1817446.9951011774,137297387.59515753,419100000.0,0.0,0.0018372540741940565
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,93322507.69691426,55149093.428626984,30700000.0,5989.702912884828,0.012687270104298407
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,247473982.4933567,15173808.632728375,0.0,5800.73629161757,0.04013307352165348
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,44870487.36381179,30518832.761027623,205800000.0,0.0,0.05763590040635157
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,80174855.20847082,32651440.14796943,115300000.0,0.0,0.08006348373518946
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,172616068.67962322,61447596.41809067,0.0,2668.4113125014674,0.06164406673153395
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,247473982.4933567,13903423.98391871,0.0,0.0,0.26755382347768986
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,6,0,0,13155851.472461015,95377249.40178888,146000000.0,0.0,0.013397128760796503
0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,5,0,7291774.161119298,79351645.27522509,388400000.0,0.0,0.007155250560575503
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,142785366.97398993,54593487.512482874,0.0,6337.137520224654,0.03251937084181907
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,5,3,0,3,0,0,6746756.655290693,75618175.62904547,176700000.0,325.0341028809331,0.001026385831305568
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,1,0,3,0,0,159874421.94461274,92286460.91039558,30700000.0,1211.610842772288,0.04780217693736752
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,223249281.56207615,28752695.323928736,0.0,2915.1587231497956,0.07943433790780245
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,247473982.4933567,13903423.98391871,0.0,7206.561792880179,0.03210645881732278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,93474587.71195857,60326268.941004395,0.0,0.0,0.11820763637811552
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,172500562.4869424,15444563.06553661,61400000.0,3470.525865159702,0.016351297677528753
0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,7,0,0,0,6,0,0,2,0,1,0,0,1126240.9530080736,137083542.29535577,388400000.0,42.89599796931209,0.00021865757201601981
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,5,0,0,0,0,91197323.94457617,41965833.84669805,84600000.0,4301.241255017096,0.01745784151928989
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,2,2,1,7,0,0,9390995.328911187,129040525.71079859,146000000.0,272.10206591285714,0.003446512354754353
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,3,1,0,1,1,0,6,0,0,2268067.395289099,180319030.13669354,84600000.0,165.3909975191088,0.0001614424057585403
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,165896246.60701275,20299287.62732069,61400000.0,3054.1591785513215,0.015330439246277748
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,97342275.76915358,7332080.219521779,115300000.0,3059.7830969106712,0.038823919849743774
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,3,2,0,1,0,0,52138766.43995633,96463028.05853893,0.0,2471.919684304205,0.00851789532630188
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,3,1,7,2,0,0,14322910.638971064,112330175.97071788,61400000.0,679.5306938272573,0.0023471202210453256
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,171165420.55343542,68438751.78701922,0.0,2611.798556457701,0.06137208664931402
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165896246.60701275,0.0,61400000.0,0.0,0.12775366038564792
0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16704193.942798788,39015701.403828174,747000000.0,0.0,0.020262760559397335
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,37775008.31444135,103309317.3516215,61400000.0,1176.7336902225425,0.015236110740792534
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97342275.76915358,6320800.309666242,115300000.0,6310.8026373782595,0.012941306616581254
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0,0,5,0,82208251.02712111,98124272.25838517,0.0,2289.7454792299495,0.03856573978559251
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,159538498.6044088,20299287.62732069,92100000.0,1296.3228869696245,0.04366938612587069
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,91222399.4674344,60326268.941004395,0.0,4289.8604614128,0.017555259448542953
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,21336317.134903673,43209113.81663068,146000000.0,1327.4501540318502,0.002720461914363541
0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,6764779.602379035,54953387.81983039,521600000.0,0.0,0.0068793386748038105
0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,32593421.26015805,15444563.06553661,369700000.0,877.2588844728061,0.016296481311828172
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87041455.40824026,48612305.96404253,61400000.0,2861.6705988866406,0.031498429462814094
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,6,1,3,0,0,0,69038271.46721254,85876710.79251234,0.0,3423.629739111183,0.011011026145382559
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,4,0,0,5,0,3,3,1,0,0.0,186053669.43251783,84600000.0,0.0,0.0
0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8345763.278599824,0.0,521600000.0,257.6301991410992,0.002774546759562799
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,188952803.09621403,35025405.97305445,0.0,0.0,0.1535712741892626
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,180470281.13851884,6320800.309666242,30700000.0,0.0,0.15233309484739727
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,3,0,0,0,0,23888327.943963755,78963872.14528899,151900000.0,0.0,0.028372012371274655
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,2,0,5,6,0,0,150294842.72460598,133689986.61594541,0.0,984.2558393199363,0.04107914317890226
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,70068307.59017506,8453407.696608048,205800000.0,3039.213762485527,0.016013112018106596
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,0,5,5,0,3,0,0,5626139.185361358,149652008.48849413,61400000.0,162.89271904526984,0.002070058355621965
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,5,0,0,0,0,167989405.66613647,39469522.75413555,30700000.0,3087.471212701652,0.015857640074052628
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181920929.26470664,0.0,30700000.0,3906.682335342931,0.018370631409094312
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,3,0,1,3,0,6,0,0,24774298.146726064,181198528.77371466,0.0,670.2482385028161,0.012049702903569819
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,248924630.61954454,8453407.696608048,0.0,3550.7033222887017,0.0965913565341883
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,125885861.94673374,31358014.39583997,84600000.0,3243.928073286882,0.07206297605457213
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,155199706.501077,6320800.309666242,303800000.0,1126.752189262224,0.04286310481925359
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,32593421.26015805,39129449.39108922,236500000.0,877.2588844728061,0.016296481311828172
1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26614312.665783875,20299287.62732069,485000000.0,905.1417817031232,0.008228188365619364
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,1,3,0,0,0,69038271.46721254,45609990.80730794,84600000.0,4253.356475884011,0.008808820916306045
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,16657028.971991157,44443761.34729548,146000000.0,959.7412905686094,0.0024177776279176192
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,5,3,0,3,0,0,28334590.88910969,75618175.62904547,115300000.0,1323.8898347972902,0.00495355095143465
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,2,0,0,1,0,0,48503797.40261309,98858832.41143318,0.0,2896.6490816379933,0.005947156831155697
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,142785366.97398993,12857587.774250694,84600000.0,0.0,0.21679580561212708
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,215161341.9946524,8453407.696608048,121200000.0,2689.926998060725,0.07622690017118766
1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,85523435.27938247,11068771.68625446,448400000.0,0.0,0.08457572183119039
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,59860399.003258735,78963832.00642252,30700000.0,3699.8204264820147,0.008493754634958873
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,2,1,3,7,0,0,13155851.472461015,130226479.43534082,61400000.0,917.5305870029445,0.0016076554512955805
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,155199706.501077,6320800.309666242,303800000.0,0.0,0.1190641800534822
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,2,4,0,1,0,0,27520113.328065235,95732585.20102713,30700000.0,1604.309901919984,0.0037749308790430837
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,177568984.88614324,14092235.304915495,30700000.0,0.0,0.15082209439061986
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,34733074.47364014,57982893.88922244,115300000.0,0.0,0.03979975951888763
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,156413819.29281914,22167818.198803753,182600000.0,2422.0096682132607,0.014366800376245386
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,32593421.26015805,14092235.304915495,369700000.0,1456.3868199255571,0.006790200546595074
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,2,6,0,1,0,0,27520113.328065235,108421422.2094361,30700000.0,1291.3479324166535,0.004718663598803855
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97342275.76915358,48612305.96404253,30700000.0,0.0,0.10784422180484382
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,82022257.77985233,39867168.8168634,146000000.0,0.0,0.07782470369267339
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,93322507.69691426,7332080.219521779,115300000.0,0.0,0.10572725086915341
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,4,1,3,0,0,0,109009782.01021302,81787809.23398551,0.0,3446.696357026898,0.015019247806384839
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,4,1,0,0,0,93449512.18910035,73818178.03749351,0.0,0.0,0.11755818351642844
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4696357.225117715,32694901.094161935,334500000.0,270.7516742758862,0.0005065690943142912
