Expected Annual Damage 0,Dike Investment Costs 0,Expected Number of Deaths 0,RfR Total Costs 0,Expected Evacuation Costs 0,Expected Annual Damage 1,Dike Investment Costs 1,Expected Number of Deaths 1,RfR Total Costs 1,Expected Evacuation Costs 1,Expected Annual Damage 2,Dike Investment Costs 2,Expected Number of Deaths 2,RfR Total Costs 2,Expected Evacuation Costs 2
460144228.6571867,0,0.49487672333735644,0.0,0.0,913731245.2704635,0,0.49487672333735644,0.0,0.0,460144228.6571867,0,0.49487672333735644,0.0,0.0
1061364678.5169508,0,0.8456908010970131,0.0,0.0,818325661.1932852,0,0.8456908010970131,0.0,0.0,818325661.1932852,0,0.8456908010970131,0.0,0.0
108642108.81032214,0,0.2576005697214793,0.0,0.0,132513012.34988786,0,0.2576005697214793,0.0,0.0,132513012.34988786,0,0.2576005697214793,0.0,0.0
540288238.6555309,0,0.6259531118651107,0.0,0.0,540288238.6555309,0,0.6259531118651107,0.0,0.0,540288238.6555309,0,0.6259531118651107,0.0,0.0
766491223.3750805,0,0.6902981177328508,0.0,0.0,766491223.3750805,0,0.6902981177328508,0.0,0.0,385995898.22282165,0,0.6902981177328508,0.0,0.0
516056304.6643553,0,0.4410138766565952,0.0,0.0,423093884.96551746,0,0.4410138766565952,0.0,0.0,840158537.908943,0,0.4410138766565952,0.0,0.0
41288907.496997334,0,0.04080029274145369,0.0,0.0,31834272.62214956,0,0.04080029274145369,0.0,0.0,25361167.04778182,0,0.04080029274145369,0.0,0.0
645504494.2782742,0,0.3231223240082568,0.0,0.0,325068414.9763367,0,0.3231223240082568,0.0,0.0,396492624.82122517,0,0.3231223240082568,0.0,0.0
582101353.5207138,0,0.41351034938657527,0.0,0.0,582101353.5207138,0,0.41351034938657527,0.0,0.0,380200402.99743825,0,0.41351034938657527,0.0,0.0
78656650.96939008,0,0.07928242380945712,0.0,0.0,98732730.46887778,0,0.07928242380945712,0.0,0.0,64487436.22783726,0,0.07928242380945712,0.0,0.0
357201585.2451407,0,0.3623058704092707,0.0,0.0,435686112.82784337,0,0.3623058704092707,0.0,0.0,546889284.2082075,0,0.3623058704092707,0.0,0.0
285608726.362936,0,0.5937361041477465,0.0,0.0,464981452.19093543,0,0.5937361041477465,0.0,0.0,285608726.362936,0,0.5937361041477465,0.0,0.0
58883896.309404045,0,0.061815633733636924,0.0,0.0,58883896.309404045,0,0.061815633733636924,0.0,0.0,58883896.309404045,0,0.061815633733636924,0.0,0.0
168223382.6661687,0,0.23450926826751292,0.0,0.0,137919610.45909938,0,0.23450926826751292,0.0,0.0,211160196.81292206,0,0.23450926826751292,0.0,0.0
48573298.60861771,0,0.057469628055317044,0.0,0.0,59245850.33263829,0,0.057469628055317044,0.0,0.0,59245850.33263829,0,0.057469628055317044,0.0,0.0
312280436.95192224,0,0.6200485937967978,0.0,0.0,391985926.584596,0,0.6200485937967978,0.0,0.0,312280436.95192224,0,0.6200485937967978,0.0,0.0
727108045.468265,0,0.6431013533493516,0.0,0.0,943055843.80695,0,0.6431013533493516,0.0,0.0,579259618.1411247,0,0.6431013533493516,0.0,0.0
245185369.87881297,0,0.3475981085669765,0.0,0.0,299057633.3849297,0,0.3475981085669765,0.0,0.0,299057633.3849297,0,0.3475981085669765,0.0,0.0
847981785.7584376,0,0.4519190826783031,0.0,0.0,427033579.88777447,0,0.4519190826783031,0.0,0.0,847981785.7584376,0,0.4519190826783031,0.0,0.0
126481678.10751858,0,0.20163967857842377,0.0,0.0,205916797.81956598,0,0.20163967857842377,0.0,0.0,103697259.55053201,0,0.20163967857842377,0.0,0.0
492314394.2074815,0,0.4203817920401889,0.0,0.0,403628843.9595064,0,0.4203817920401889,0.0,0.0,403628843.9595064,0,0.4203817920401889,0.0,0.0
519580043.5781767,0,0.35835910720280334,0.0,0.0,673892964.7055529,0,0.35835910720280334,0.0,0.0,673892964.7055529,0,0.35835910720280334,0.0,0.0
106658191.073128,0,0.09646036801416655,0.0,0.0,106658191.073128,0,0.09646036801416655,0.0,0.0,53711801.27126795,0,0.09646036801416655,0.0,0.0
87229283.23561516,0,0.08533345834600571,0.0,0.0,87229283.23561516,0,0.08533345834600571,0.0,0.0,69492287.4429833,0,0.08533345834600571,0.0,0.0
143184844.04952085,0,0.15329589569812413,0.0,0.0,179730899.30146146,0,0.15329589569812413,0.0,0.0,143184844.04952085,0,0.15329589569812413,0.0,0.0
328049930.28090787,0,0.32678660914159974,0.0,0.0,400129240.2984321,0,0.32678660914159974,0.0,0.0,400129240.2984321,0,0.32678660914159974,0.0,0.0
437083708.71140534,0,0.36536261223361394,0.0,0.0,358347418.10609686,0,0.36536261223361394,0.0,0.0,437083708.71140534,0,0.36536261223361394,0.0,0.0
80281656.90198788,0,0.06107582763541377,0.0,0.0,52436088.87494488,0,0.06107582763541377,0.0,0.0,63957374.98796794,0,0.06107582763541377,0.0,0.0
520699236.6467809,0,0.3459890421357361,0.0,0.0,675344553.0496423,0,0.3459890421357361,0.0,0.0,520699236.6467809,0,0.3459890421357361,0.0,0.0
18751667.746358015,0,0.029307962554561518,0.0,0.0,22871794.434627607,0,0.029307962554561518,0.0,0.0,22871794.434627607,0,0.029307962554561518,0.0,0.0
531040513.3468274,0,0.8507663155544984,0.0,0.0,647721025.2451679,0,0.8507663155544984,0.0,0.0,1054513518.4363337,0,0.8507663155544984,0.0,0.0
537504570.7001129,0,0.6260911759875497,0.0,0.0,537504570.7001129,0,0.6260911759875497,0.0,0.0,270680933.1132225,0,0.6260911759875497,0.0,0.0
45215615.03518824,0,0.0745968647598933,0.0,0.0,45215615.03518824,0,0.0745968647598933,0.0,0.0,89786892.14974935,0,0.0745968647598933,0.0,0.0
276936632.63073945,0,0.638381904629504,0.0,0.0,276936632.63073945,0,0.638381904629504,0.0,0.0,424000572.91603726,0,0.638381904629504,0.0,0.0
339645230.7664067,0,0.6310038272122123,0.0,0.0,552954857.6565617,0,0.6310038272122123,0.0,0.0,426335225.4515581,0,0.6310038272122123,0.0,0.0
534863106.24146175,0,0.6326244810251663,0.0,0.0,534863106.24146175,0,0.6326244810251663,0.0,0.0,269350722.9095738,0,0.6326244810251663,0.0,0.0
801593276.409717,0,0.4672804030336736,0.0,0.0,618038607.4677509,0,0.4672804030336736,0.0,0.0,492368101.26022315,0,0.4672804030336736,0.0,0.0
393106622.92555827,0,0.3557850927200863,0.0,0.0,493441937.4395199,0,0.3557850927200863,0.0,0.0,639991959.3546467,0,0.3557850927200863,0.0,0.0
742216859.3515679,0,0.3841503997090122,0.0,0.0,572258635.0116371,0,0.3841503997090122,0.0,0.0,373771616.118474,0,0.3841503997090122,0.0,0.0
129351011.15185116,0,0.23204965651340922,0.0,0.0,256858726.32084912,0,0.23204965651340922,0.0,0.0,198041343.66283888,0,0.23204965651340922,0.0,0.0
1155661719.2364697,0,0.9035673444664867,0.0,0.0,581977548.8024381,0,0.9035673444664867,0.0,0.0,581977548.8024381,0,0.9035673444664867,0.0,0.0
288572328.6689197,0,0.18254815150091766,0.0,0.0,288572328.6689197,0,0.18254815150091766,0.0,0.0,288572328.6689197,0,0.18254815150091766,0.0,0.0
77810029.40564932,0,0.07175586589418168,0.0,0.0,77810029.40564932,0,0.07175586589418168,0.0,0.0,77810029.40564932,0,0.07175586589418168,0.0,0.0
669699202.1737686,0,0.3476836529606018,0.0,0.0,337252583.1984301,0,0.3476836529606018,0.0,0.0,669699202.1737686,0,0.3476836529606018,0.0,0.0
144562528.52838367,0,0.2655134046921338,0.0,0.0,235353083.5822687,0,0.2655134046921338,0.0,0.0,181460219.69136277,0,0.2655134046921338,0.0,0.0
493300826.043486,0,0.31959871826139696,0.0,0.0,639808938.5127141,0,0.31959871826139696,0.0,0.0,639808938.5127141,0,0.31959871826139696,0.0,0.0
36380540.518891625,0,0.05886374810877962,0.0,0.0,44374092.769979864,0,0.05886374810877962,0.0,0.0,44374092.769979864,0,0.05886374810877962,0.0,0.0
498529606.059571,0,0.3237944247354129,0.0,0.0,325615386.36459863,0,0.3237944247354129,0.0,0.0,397159777.0619307,0,0.3237944247354129,0.0,0.0
498213070.41506875,0,0.5236714887751535,0.0,0.0,498213070.41506875,0,0.5236714887751535,0.0,0.0,498213070.41506875,0,0.5236714887751535,0.0,0.0
173471979.24616852,0,0.23246738107881929,0.0,0.0,217748428.8961144,0,0.23246738107881929,0.0,0.0,142222724.47510427,0,0.23246738107881929,0.0,0.0
329838506.96972954,0,0.32898662866896616,0.0,0.0,654976702.8288342,0,0.32898662866896616,0.0,0.0,504995365.1722578,0,0.32898662866896616,0.0,0.0
562369890.2032135,0,0.4149659476598642,0.0,0.0,729391202.095233,0,0.4149659476598642,0.0,0.0,367312767.090617,0,0.4149659476598642,0.0,0.0
398851231.83899814,0,0.3253758550604385,0.0,0.0,327002142.3569285,0,0.3253758550604385,0.0,0.0,327002142.3569285,0,0.3253758550604385,0.0,0.0
797014823.2072492,0,0.4808207782666961,0.0,0.0,489555846.74618274,0,0.4808207782666961,0.0,0.0,401367221.4355421,0,0.4808207782666961,0.0,0.0
528179765.7264853,0,0.36528196604109037,0.0,0.0,685046765.4063216,0,0.36528196604109037,0.0,0.0,685046765.4063216,0,0.36528196604109037,0.0,0.0
276350656.8110603,0,0.22457709900344056,0.0,0.0,276350656.8110603,0,0.22457709900344056,0.0,0.0,358425551.01659083,0,0.22457709900344056,0.0,0.0
1038255177.0743418,0,0.7358428471259646,0.0,0.0,800507941.7697458,0,0.7358428471259646,0.0,0.0,637734553.4250714,0,0.7358428471259646,0.0,0.0
262195876.29357284,0,0.33112357853691965,0.0,0.0,329117938.0904334,0,0.33112357853691965,0.0,0.0,262195876.29357284,0,0.33112357853691965,0.0,0.0
394526940.2958216,0,0.4134746195776709,0.0,0.0,394526940.2958216,0,0.4134746195776709,0.0,0.0,394526940.2958216,0,0.4134746195776709,0.0,0.0
152258300.3241474,0,0.10807036736316676,0.0,0.0,121298458.26115493,0,0.10807036736316676,0.0,0.0,121298458.26115493,0,0.10807036736316676,0.0,0.0
417562141.5269873,0,0.34459328470650974,0.0,0.0,342342467.4330444,0,0.34459328470650974,0.0,0.0,679806438.058371,0,0.34459328470650974,0.0,0.0
409978774.38468,0,0.22592872108069256,0.0,0.0,251824056.71476936,0,0.22592872108069256,0.0,0.0,206460453.09440786,0,0.22592872108069256,0.0,0.0
517454467.2895389,0,0.6097627509321872,0.0,0.0,517454467.2895389,0,0.6097627509321872,0.0,0.0,260583938.6018609,0,0.6097627509321872,0.0,0.0
640411300.8785373,0,0.619440591897361,0.0,0.0,322503543.1275798,0,0.619440591897361,0.0,0.0,640411300.8785373,0,0.619440591897361,0.0,0.0
324310218.1345586,0,0.6064585132063806,0.0,0.0,496531343.5977512,0,0.6064585132063806,0.0,0.0,324310218.1345586,0,0.6064585132063806,0.0,0.0
396573027.38631135,0,0.3232033218689544,0.0,0.0,497793096.21759754,0,0.3232033218689544,0.0,0.0,325134333.8175873,0,0.3232033218689544,0.0,0.0
657789390.8017644,0,0.3308349332332284,0.0,0.0,657789390.8017644,0,0.3308349332332284,0.0,0.0,404038460.5379878,0,0.3308349332332284,0.0,0.0
325615386.36459863,0,0.3237944247354129,0.0,0.0,646590642.5261451,0,0.3237944247354129,0.0,0.0,397159777.0619307,0,0.3237944247354129,0.0,0.0
461603837.7176107,0,0.6354734062889272,0.0,0.0,563027685.2875092,0,0.6354734062889272,0.0,0.0,706733124.445393,0,0.6354734062889272,0.0,0.0
494549994.722106,0,0.31996131109767145,0.0,0.0,393989370.465473,0,0.31996131109767145,0.0,0.0,323016097.03959364,0,0.31996131109767145,0.0,0.0
804029194.2867913,0,0.4183030444545619,0.0,0.0,619916731.120928,0,0.4183030444545619,0.0,0.0,493864331.6993468,0,0.4183030444545619,0.0,0.0
361292889.68847734,0,0.5951824961389185,0.0,0.0,287828449.4614151,0,0.5951824961389185,0.0,0.0,361292889.68847734,0,0.5951824961389185,0.0,0.0
586938457.8478088,0,0.6557534307338113,0.0,0.0,360519209.11998576,0,0.6557534307338113,0.0,0.0,360519209.11998576,0,0.6557534307338113,0.0,0.0
328085843.44084626,0,0.3271947819113208,0.0,0.0,502311970.29843336,0,0.3271947819113208,0.0,0.0,400173044.31750494,0,0.3271947819113208,0.0,0.0
323399879.5862817,0,0.3212524534797122,0.0,0.0,323399879.5862817,0,0.3212524534797122,0.0,0.0,394457477.9231232,0,0.3212524534797122,0.0,0.0
675746819.4248583,0,0.46951784661299617,0.0,0.0,876440566.1089416,0,0.46951784661299617,0.0,0.0,876440566.1089416,0,0.46951784661299617,0.0,0.0
332778175.0594487,0,0.6885516227432988,0.0,0.0,405896377.60452,0,0.6885516227432988,0.0,0.0,660814147.7363572,0,0.6885516227432988,0.0,0.0
229227249.9541918,0,0.15077120104842862,0.0,0.0,229227249.9541918,0,0.15077120104842862,0.0,0.0,140799815.98967394,0,0.15077120104842862,0.0,0.0
161613905.42504764,0,0.2524898648462512,0.0,0.0,128751716.78580314,0,0.2524898648462512,0.0,0.0,161613905.42504764,0,0.2524898648462512,0.0,0.0
244768254.15571392,0,0.6014328213825003,0.0,0.0,374749555.5492695,0,0.6014328213825003,0.0,0.0,486048477.28950125,0,0.6014328213825003,0.0,0.0
139340748.17871365,0,0.12498232762776787,0.0,0.0,111007530.56517112,0,0.12498232762776787,0.0,0.0,139340748.17871365,0,0.12498232762776787,0.0,0.0
256034953.5442289,0,0.6138172672680562,0.0,0.0,312291093.50449073,0,0.6138172672680562,0.0,0.0,312291093.50449073,0,0.6138172672680562,0.0,0.0
84692483.87118188,0,0.07232750130530537,0.0,0.0,55317027.3594486,0,0.07232750130530537,0.0,0.0,67471314.85121953,0,0.07232750130530537,0.0,0.0
172509111.82412243,0,0.14560021131051215,0.0,0.0,141433308.05945712,0,0.14560021131051215,0.0,0.0,172509111.82412243,0,0.14560021131051215,0.0,0.0
324340129.1480927,0,0.3221191346572518,0.0,0.0,644058300.9429885,0,0.3221191346572518,0.0,0.0,496577138.50308573,0,0.3221191346572518,0.0,0.0
280072558.25256324,0,0.1450112726206221,0.0,0.0,215939503.2199231,0,0.1450112726206221,0.0,0.0,141041221.8606186,0,0.1450112726206221,0.0,0.0
274207170.9408533,0,0.6372484993867364,0.0,0.0,419821662.71094644,0,0.6372484993867364,0.0,0.0,334456120.44177103,0,0.6372484993867364,0.0,0.0
545979408.3030134,0,0.36481841639122903,0.0,0.0,356607298.38471663,0,0.36481841639122903,0.0,0.0,434961248.9335661,0,0.36481841639122903,0.0,0.0
91832658.6975015,0,0.09349531501184188,0.0,0.0,70804147.40461896,0,0.09349531501184188,0.0,0.0,91832658.6975015,0,0.09349531501184188,0.0,0.0
264043016.9448553,0,0.28607133874204865,0.0,0.0,429871688.5277472,0,0.28607133874204865,0.0,0.0,331436537.189347,0,0.28607133874204865,0.0,0.0
51251352.62620741,0,0.07806699788507412,0.0,0.0,78467780.40812266,0,0.07806699788507412,0.0,0.0,51251352.62620741,0,0.07806699788507412,0.0,0.0
467440027.8763743,0,0.5553256351974111,0.0,0.0,360402204.4662688,0,0.5553256351974111,0.0,0.0,467440027.8763743,0,0.5553256351974111,0.0,0.0
328887966.3211837,0,0.3305085498478107,0.0,0.0,653089167.0598633,0,0.3305085498478107,0.0,0.0,653089167.0598633,0,0.3305085498478107,0.0,0.0
716795408.8008714,0,0.904415990107432,0.0,0.0,587671832.4994708,0,0.904415990107432,0.0,0.0,899748044.5233643,0,0.904415990107432,0.0,0.0
488452999.3955389,0,0.45856575621158935,0.0,0.0,488452999.3955389,0,0.45856575621158935,0.0,0.0,400463041.0856649,0,0.45856575621158935,0.0,0.0
527335405.947844,0,0.4593832323249333,0.0,0.0,527335405.947844,0,0.4593832323249333,0.0,0.0,858521327.3131461,0,0.4593832323249333,0.0,0.0
111994386.76458718,0,0.14707010473373464,0.0,0.0,171467688.11506957,0,0.14707010473373464,0.0,0.0,171467688.11506957,0,0.14707010473373464,0.0,0.0
499712234.139052,0,0.324787807989888,0.0,0.0,499712234.139052,0,0.324787807989888,0.0,0.0,326387821.73121524,0,0.324787807989888,0.0,0.0
955798072.0961484,0,0.7028366800895718,0.0,0.0,587086363.8651872,0,0.7028366800895718,0.0,0.0,481328584.212447,0,0.7028366800895718,0.0,0.0
651376597.978118,0,0.32689038026329187,0.0,0.0,502219638.56107634,0,0.32689038026329187,0.0,0.0,328025536.8232095,0,0.32689038026329187,0.0,0.0
496980178.67245084,0,0.3218942766148093,0.0,0.0,324603375.46059483,0,0.3218942766148093,0.0,0.0,496980178.67245084,0,0.3218942766148093,0.0,0.0
382005129.11090374,0,0.2534882852018921,0.0,0.0,294530811.3095588,0,0.2534882852018921,0.0,0.0,192373256.78383243,0,0.2534882852018921,0.0,0.0
503124859.25544184,0,0.3274833845999192,0.0,0.0,503124859.25544184,0,0.3274833845999192,0.0,0.0,652550665.1213396,0,0.3274833845999192,0.0,0.0
503434033.5518419,0,0.3277317601097488,0.0,0.0,401066949.88731754,0,0.3277317601097488,0.0,0.0,503434033.5518419,0,0.3277317601097488,0.0,0.0
475941159.86432064,0,0.6011997894454121,0.0,0.0,366956685.31129557,0,0.6011997894454121,0.0,0.0,292340582.3007515,0,0.6011997894454121,0.0,0.0
130069101.63215494,0,0.16535758899232056,0.0,0.0,130069101.63215494,0,0.16535758899232056,0.0,0.0,106638444.34439337,0,0.16535758899232056,0.0,0.0
327094011.8347728,0,0.3259617697227318,0.0,0.0,327094011.8347728,0,0.3259617697227318,0.0,0.0,327094011.8347728,0,0.3259617697227318,0.0,0.0
239624666.2590242,0,0.2704728501668341,0.0,0.0,184753664.2435049,0,0.2704728501668341,0.0,0.0,120672142.70467144,0,0.2704728501668341,0.0,0.0
399299467.09117913,0,0.3259504108044274,0.0,0.0,501215423.9318185,0,0.3259504108044274,0.0,0.0,501215423.9318185,0,0.3259504108044274,0.0,0.0
474463487.84836924,0,0.35611691212937574,0.0,0.0,474463487.84836924,0,0.35611691212937574,0.0,0.0,615376996.1385489,0,0.35611691212937574,0.0,0.0
139601248.68927774,0,0.09389818776795432,0.0,0.0,181062187.66206273,0,0.09389818776795432,0.0,0.0,139601248.68927774,0,0.09389818776795432,0.0,0.0
356772062.51503146,0,0.4018698261600604,0.0,0.0,356772062.51503146,0,0.4018698261600604,0.0,0.0,546231668.4860953,0,0.4018698261600604,0.0,0.0
104402061.25464493,0,0.16103137016589783,0.0,0.0,68190368.43446672,0,0.16103137016589783,0.0,0.0,104402061.25464493,0,0.16103137016589783,0.0,0.0
418899198.96476394,0,0.454126598911507,0.0,0.0,510939959.96239257,0,0.454126598911507,0.0,0.0,510939959.96239257,0,0.454126598911507,0.0,0.0
136519937.6259855,0,0.17234973156291647,0.0,0.0,136519937.6259855,0,0.17234973156291647,0.0,0.0,271094419.62418365,0,0.17234973156291647,0.0,0.0
274050921.51646197,0,0.46682578680966647,0.0,0.0,419582438.8681836,0,0.46682578680966647,0.0,0.0,274050921.51646197,0,0.46682578680966647,0.0,0.0
555068978.6032366,0,0.3700633848914674,0.0,0.0,442202567.5436266,0,0.3700633848914674,0.0,0.0,719921952.7967438,0,0.3700633848914674,0.0,0.0
658319776.6459473,0,0.3311509904073719,0.0,0.0,404364243.0497939,0,0.3311509904073719,0.0,0.0,658319776.6459473,0,0.3311509904073719,0.0,0.0
315058944.98021144,0,0.2876358962413125,0.0,0.0,315058944.98021144,0,0.2876358962413125,0.0,0.0,512927485.1934423,0,0.2876358962413125,0.0,0.0
82343269.96051188,0,0.054978644986632186,0.0,0.0,50578267.90115496,0,0.054978644986632186,0.0,0.0,63487708.0415079,0,0.054978644986632186,0.0,0.0
510008244.08660686,0,0.5074122549741387,0.0,0.0,313265839.61968374,0,0.5074122549741387,0.0,0.0,313265839.61968374,0,0.5074122549741387,0.0,0.0
468537301.48008174,0,0.5931241171307692,0.0,0.0,361248216.3653255,0,0.5931241171307692,0.0,0.0,468537301.48008174,0,0.5931241171307692,0.0,0.0
500714482.03422785,0,0.3278475779625054,0.0,0.0,500714482.03422785,0,0.3278475779625054,0.0,0.0,649424416.7757019,0,0.3278475779625054,0.0,0.0
330238901.40897864,0,0.2438550364117954,0.0,0.0,166304397.87188405,0,0.2438550364117954,0.0,0.0,330238901.40897864,0,0.2438550364117954,0.0,0.0
182905757.81355995,0,0.14732177247999223,0.0,0.0,182905757.81355995,0,0.14732177247999223,0.0,0.0,237227939.9837074,0,0.14732177247999223,0.0,0.0
392859538.0006263,0,0.31946622662878205,0.0,0.0,322089792.6759194,0,0.31946622662878205,0.0,0.0,392859538.0006263,0,0.31946622662878205,0.0,0.0
124672930.74109629,0,0.09067254105026246,0.0,0.0,124672930.74109629,0,0.09067254105026246,0.0,0.0,62783810.71811974,0,0.09067254105026246,0.0,0.0
438196173.744904,0,0.38581503889259366,0.0,0.0,713399397.1651223,0,0.38581503889259366,0.0,0.0,438196173.744904,0,0.38581503889259366,0.0,0.0
143766324.79529488,0,0.15417576598692906,0.0,0.0,180460795.3882868,0,0.15417576598692906,0.0,0.0,143766324.79529488,0,0.15417576598692906,0.0,0.0
368000989.9379241,0,0.5933660474270026,0.0,0.0,293172540.4987305,0,0.5933660474270026,0.0,0.0,477295618.23814076,0,0.5933660474270026,0.0,0.0
252240797.18708405,0,0.6102917412387463,0.0,0.0,252240797.18708405,0,0.6102917412387463,0.0,0.0,500887077.0679152,0,0.6102917412387463,0.0,0.0
509231222.33545214,0,0.6885327926268995,0.0,0.0,509231222.33545214,0,0.6885327926268995,0.0,0.0,405685352.0381607,0,0.6885327926268995,0.0,0.0
101644147.27676977,0,0.06667310546246671,0.0,0.0,80976067.18118986,0,0.06667310546246671,0.0,0.0,131831998.93820412,0,0.06667310546246671,0.0,0.0
146301636.737948,0,0.09817250738912425,0.0,0.0,146301636.737948,0,0.09817250738912425,0.0,0.0,112800421.98552307,0,0.09817250738912425,0.0,0.0
326436578.457946,0,0.3248036089496847,0.0,0.0,499786882.5518351,0,0.3248036089496847,0.0,0.0,326436578.457946,0,0.3248036089496847,0.0,0.0
730647275.5259416,0,0.736599679929764,0.0,0.0,730647275.5259416,0,0.736599679929764,0.0,0.0,730647275.5259416,0,0.736599679929764,0.0,0.0
136903618.0318225,0,0.1475504064320321,0.0,0.0,222884097.18174127,0,0.1475504064320321,0.0,0.0,222884097.18174127,0,0.1475504064320321,0.0,0.0
216964307.40205425,0,0.1765302156422497,0.0,0.0,172847299.15899795,0,0.1765302156422497,0.0,0.0,172847299.15899795,0,0.1765302156422497,0.0,0.0
482844749.6020634,0,0.41274410123091065,0.0,0.0,606084545.0860287,0,0.41274410123091065,0.0,0.0,606084545.0860287,0,0.41274410123091065,0.0,0.0
33391139.78804387,0,0.02681887562802548,0.0,0.0,26601464.5326372,0,0.02681887562802548,0.0,0.0,33391139.78804387,0,0.02681887562802548,0.0,0.0
217230631.33705574,0,0.4482287351164648,0.0,0.0,264960664.4086629,0,0.4482287351164648,0.0,0.0,217230631.33705574,0,0.4482287351164648,0.0,0.0
278157187.89393044,0,0.5765573582916234,0.0,0.0,452850075.0355613,0,0.5765573582916234,0.0,0.0,278157187.89393044,0,0.5765573582916234,0.0,0.0
427673262.03997445,0,0.5195447899187071,0.0,0.0,427673262.03997445,0,0.5195447899187071,0.0,0.0,849252034.374209,0,0.5195447899187071,0.0,0.0
541513219.3545558,0,0.6328552329817356,0.0,0.0,332617355.29407614,0,0.6328552329817356,0.0,0.0,332617355.29407614,0,0.6328552329817356,0.0,0.0
298797514.14374125,0,0.3535808038248539,0.0,0.0,298797514.14374125,0,0.3535808038248539,0.0,0.0,298797514.14374125,0,0.3535808038248539,0.0,0.0
388571673.76414883,0,0.6788000857423573,0.0,0.0,388571673.76414883,0,0.6788000857423573,0.0,0.0,388571673.76414883,0,0.6788000857423573,0.0,0.0
616417545.0427079,0,0.4250796286196161,0.0,0.0,799490765.7819762,0,0.4250796286196161,0.0,0.0,799490765.7819762,0,0.4250796286196161,0.0,0.0
241634082.8387545,0,0.5696853474072595,0.0,0.0,369951019.4315154,0,0.5696853474072595,0.0,0.0,241634082.8387545,0,0.5696853474072595,0.0,0.0
398161401.93095237,0,0.3248036089496847,0.0,0.0,326436578.457946,0,0.3248036089496847,0.0,0.0,648221324.4457036,0,0.3248036089496847,0.0,0.0
124302456.16349424,0,0.13464074196460826,0.0,0.0,202368944.79321572,0,0.13464074196460826,0.0,0.0,156029029.32882074,0,0.13464074196460826,0.0,0.0
365580569.78624123,0,0.1874825146624126,0.0,0.0,365580569.78624123,0,0.1874825146624126,0.0,0.0,224553044.91760606,0,0.1874825146624126,0.0,0.0
109731367.48337449,0,0.12486290653509341,0.0,0.0,89964351.08241884,0,0.12486290653509341,0.0,0.0,178646679.50824216,0,0.12486290653509341,0.0,0.0
327710515.67412776,0,0.33576679011564364,0.0,0.0,261074635.8169839,0,0.33576679011564364,0.0,0.0,425039055.4878873,0,0.33576679011564364,0.0,0.0
79909202.46351409,0,0.11694075827742875,0.0,0.0,158679671.56435597,0,0.11694075827742875,0.0,0.0,158679671.56435597,0,0.11694075827742875,0.0,0.0
386814412.2342015,0,0.612663287646563,0.0,0.0,252648434.0349971,0,0.612663287646563,0.0,0.0,501696541.7997641,0,0.612663287646563,0.0,0.0
411224896.2804583,0,0.20296537854331334,0.0,0.0,207087985.3162878,0,0.20296537854331334,0.0,0.0,207087985.3162878,0,0.20296537854331334,0.0,0.0
104922487.7647736,0,0.05210367265220634,0.0,0.0,64447254.73699639,0,0.05210367265220634,0.0,0.0,52837721.65088236,0,0.05210367265220634,0.0,0.0
346404224.8509586,0,0.37359400200946136,0.0,0.0,422516350.5052207,0,0.37359400200946136,0.0,0.0,422516350.5052207,0,0.37359400200946136,0.0,0.0
502577276.1838355,0,0.3259484656456343,0.0,0.0,328259128.3918903,0,0.3259484656456343,0.0,0.0,400384403.5327226,0,0.3259484656456343,0.0,0.0
196980178.8811851,0,0.14960453732274925,0.0,0.0,99196884.13983093,0,0.14960453732274925,0.0,0.0,99196884.13983093,0,0.14960453732274925,0.0,0.0
244231921.7844066,0,0.158088222625633,0.0,0.0,188305916.82964066,0,0.158088222625633,0.0,0.0,244231921.7844066,0,0.158088222625633,0.0,0.0
647903668.7522539,0,0.32455072913874766,0.0,0.0,647903668.7522539,0,0.32455072913874766,0.0,0.0,647903668.7522539,0,0.32455072913874766,0.0,0.0
531183785.73904955,0,0.6129355522933709,0.0,0.0,326272636.8863324,0,0.6129355522933709,0.0,0.0,326272636.8863324,0,0.6129355522933709,0.0,0.0
188320208.93271622,0,0.3902683602916209,0.0,0.0,154396193.002008,0,0.3902683602916209,0.0,0.0,236386474.64958045,0,0.3902683602916209,0.0,0.0
279033337.08485514,0,0.2801512521134943,0.0,0.0,279033337.08485514,0,0.2801512521134943,0.0,0.0,171392548.33089638,0,0.2801512521134943,0.0,0.0
651536661.6134243,0,0.44668666758235115,0.0,0.0,845040101.0118217,0,0.44668666758235115,0.0,0.0,425552182.304305,0,0.44668666758235115,0.0,0.0
17482171.567029506,0,0.023054549412733345,0.0,0.0,21323363.86077712,0,0.023054549412733345,0.0,0.0,26765873.080144472,0,0.023054549412733345,0.0,0.0
76347742.27832611,0,0.11042455924718009,0.0,0.0,62594454.513820104,0,0.11042455924718009,0.0,0.0,76347742.27832611,0,0.11042455924718009,0.0,0.0
600537457.3639838,0,0.8375555507394333,0.0,0.0,492356596.76456916,0,0.8375555507394333,0.0,0.0,977696944.2639357,0,0.8375555507394333,0.0,0.0
512459280.03905493,0,0.3320700682214859,0.0,0.0,408257024.13611186,0,0.3320700682214859,0.0,0.0,512459280.03905493,0,0.3320700682214859,0.0,0.0
176939708.77797225,0,0.22142825559813079,0.0,0.0,176939708.77797225,0,0.22142825559813079,0.0,0.0,222101250.95226556,0,0.22142825559813079,0.0,0.0
